überwiegend,predominant,,,,,,,,,,
der Weltkrieg,world war,,,,,,,,,,
vorlegen,"to present, provide, produce (vor~)",,,,,,,,,,
unmöglich,impossible,,,,,,,,,,
christlich,Christian,,,,,,,,,,
bedeutend,"important, significant (not 'bedeutsam')",,,,,,,,,,
eventuell,possible (e~),,,,,,,,,,
der Aufbau,"construction, structure (A~)",,,,,,,,,,
der Arbeitgeber,employer (A~),,,,,,,,,,
der August,August,,,,,,,,,,
die Flasche,bottle,,,,,,,,,,
bedingen,to cause (bed~),,,,,,,,,,
die Bestimmung,"regulation, purpose, fate (B~)",,,,,,,,,,
verbieten,"to forbid, prohibit",,,,,,,,,,
die Pflicht,duty,,,,,,,,,,
der Teilnehmer,participant,,,,,,,,,,
waschen,to wash,,,,,,,,,,
der Wille,will,,,,,,,,,,
aufmerksam,attentive,,,,,,,,,,
die Nachfrage,demand (N~),,,,,,,,,,
ausbilden,"to train, instruct, educate (aus~)",,,,,,,,,,
die Mühe,"effort, trouble (M~)",,,,,,,,,,
die Hauptstadt,capital city,,,,,,,,,,
fortsetzen,to continue (f~),,,,,,,,,,
klappen,"to fold, go as planned, work out",,,,,,,,,,
der Geburtstag,birthday,,,,,,,,,,
die Gegenwart,present,,,,,,,,,,
der Studiengang,course of study,,,,,,,,,,
körperlich,physical (k~),,,,,,,,,,
räumlich,"three-dimensional, spatial",,,,,,,,,,
starren,to stare,,,,,,,,,,
medizinisch,medical (m~),,,,,,,,,,
einkaufen,to shop,,,,,,,,,,
angemessen,appropriate,,,,,,,,,,
dünn,thin,,,,,,,,,,
anhalten,"to stop, last (an~)",,,,,,,,,,
die Debatte,debate,,,,,,,,,,
beantworten,to answer (b~),,,,,,,,,,
integrieren,to integrate,,,,,,,,,,
sonstig,other (s~),,,,,,,,,,
der Gegner,"opponent, competitor, enemy (G~)",,,,,,,,,,
die Weile,while (period of time),,,,,,,,,,
global,global,,,,,,,,,,
der Käufer,buyer,,,,,,,,,,
das Kilogramm,kilogram,,,,,,,,,,
mitbringen,to bring along,,,,,,,,,,
die Hinsicht,respect (H~),,,,,,,,,,
sprachlich,linguistic,,,,,,,,,,
unternehmen,"to undertake, do, take steps",,,,,,,,,,
der Betrag,amount (B~),,,,,,,,,,
ausführen,"to carry out, execute (aus~)",,,,,,,,,,
die Fremdsprache,foreign language,,,,,,,,,,
vorsichtig,"careful, cautious (v~)",,,,,,,,,,
erläutern,to explain (erl~),,,,,,,,,,
zeichnen,to draw,,,,,,,,,,
die Adresse,address,,,,,,,,,,
"gucken, kucken",to look (g~),,,,,,,,,,
keineswegs,"by no means, not at all",,,,,,,,,,
verraten,"to tell a secret, give away, betray",,,,,,,,,,
beruhigen,to calm,,,,,,,,,,
verstecken,to hide (not 'verbergen'),,,,,,,,,,
auflösen,to dissolve,,,,,,,,,,
anstreben,"to aim at, strive (an~)",,,,,,,,,,
die Verwaltung,administration,,,,,,,,,,
hinauf,"up, upwards",,,,,,,,,,
die Heimat,"home, hometown, homeland",,,,,,,,,,
derartig,"such, like that (d~)",,,,,,,,,,
ehrlich,honest,,,,,,,,,,
hingehen,to go (there),,,,,,,,,,
die Konkurrenz,competition (K~),,,,,,,,,,
das Kino,"cinema, movie theatre",,,,,,,,,,
der Hals,"neck, throat (H~)",,,,,,,,,,
der Ablauf,"expiry, action",,,,,,,,,,
gelb,yellow,,,,,,,,,,
der Schwerpunkt,"main emphasis, center of gravity",,,,,,,,,,
schmal,"narrow, slender (s~)",,,,,,,,,,
der Kauf,purchase,,,,,,,,,,
fügen,"to add, submit (f~)",,,,,,,,,,
entfernt,distant (e~),,,,,,,,,,
vereinbaren,to agree (v~),,,,,,,,,,
die Mathematik,mathematics,,,,,,,,,,
wohin,"where, whereto",,,,,,,,,,
mitteilen,to inform (m~),,,,,,,,,,
arabisch,"Arabian, Arabic",,,,,,,,,,
weich,soft (w~),,,,,,,,,,
der Streit,"argument, fight (S~)",,,,,,,,,,
schwimmen,to swim,,,,,,,,,,
die Verhandlung,negotiation (not 'Vermittlung'),,,,,,,,,,
die Schicht,"layer, class",,,,,,,,,,
malen,to paint,,,,,,,,,,
die Gemeinschaft,community (not 'Gemeinde'),,,,,,,,,,
das Gegenteil,opposite (not 'Gegensatz'),,,,,,,,,,
die Platte,"disk, recorder, plate",,,,,,,,,,
der Minister,minister,,,,,,,,,,
der Nachteil,disadvantage,,,,,,,,,,
das Management,management,,,,,,,,,,
der Millimeter,millimetre,,,,,,,,,,
betreuen,"to look after, take care (bet~)",,,,,,,,,,
der Sitz,1) seat; 2) headquarters,,,,,,,,,,
deuten,"to indicate, interpret (d~)",,,,,,,,,,
empirisch,empirical,,,,,,,,,,
enden,to end (e~),,,,,,,,,,
ewig,eternal,,,,,,,,,,
"der Erwachsene, die Erwachsene","adult, grown-up",,,,,,,,,,
der Kanzler,chancellor,,,,,,,,,,
probieren,to try (p~),,,,,,,,,,
der Fahrer,driver,,,,,,,,,,
höchstens,at most (h~),,,,,,,,,,
der Handel,trade (not 'Handwerk'),,,,,,,,,,
das Drittel,"third, one-third",,,,,,,,,,
der Arbeitnehmer,employee (Ar~),,,,,,,,,,
seitdem,since then (not 'seither'),,,,,,,,,,
begeistern,"to inspire, excite, be enthusiastic",,,,,,,,,,
die Gewerkschaft,trade union,,,,,,,,,,
spanisch,Spanish,,,,,,,,,,
weshalb,why (we~),,,,,,,,,,
übersetzen,to translate,,,,,,,,,,
anzeigen,"to report, sue, indicate (an~)",,,,,,,,,,
"der Beamte, die Beamte","official, civil cervant",,,,,,,,,,
arm,poor,,,,,,,,,,
trocken,dry,,,,,,,,,,
auffordern,"to ask, request (auf~)",,,,,,,,,,
steuern,"to steer, control (s~)",,,,,,,,,,
der Verdacht,suspicion (V~),,,,,,,,,,
vielfältig,"diverse, varied (vi~)",,,,,,,,,,
der Start,"start, take-off, launch",,,,,,,,,,
der Vogel,bird,,,,,,,,,,
umsetzen,"to move, convert, implement (um~)",,,,,,,,,,
der Widerstand,"resistance, opposition",,,,,,,,,,
unheimlich,"eerie, scary, incredible",,,,,,,,,,
auswählen,"to choose, select (aus~)",,,,,,,,,,
sparen,to save (money),,,,,,,,,,
wunderbar,wonderful,,,,,,,,,,
traurig,sad,,,,,,,,,,
der Tourismus,tourism,,,,,,,,,,
die Tabelle,"table, chart",,,,,,,,,,
weinen,"to cry, weep",,,,,,,,,,
wagen,"to dare, risk (w~)",,,,,,,,,,
das Spanisch,Spanish (language),,,,,,,,,,
umdrehen,"to turn over, turn round",,,,,,,,,,
gegenseitig,"mutual, each other",,,,,,,,,,
entsprechend,"in accordance, accordingly (e~)",,,,,,,,,,
gewaltig,"enormous, tremendous (g~)",,,,,,,,,,
das Steuer,"steering wheel, helm",,,,,,,,,,
grundlegend,"basic, fundamental",,,,,,,,,,
eintragen,"to enter, record, register (ein~)",,,,,,,,,,
türkisch,Turkish,,,,,,,,,,
begrüßen,to greet (be~),,,,,,,,,,
der Polizist,policeman,,,,,,,,,,
der Schriftsteller,writer,,,,,,,,,,
sportlich,athletic,,,,,,,,,,
normalerweise,normally,,,,,,,,,,
verheiraten,to marry,,,,,,,,,,
die Investition,investment,,,,,,,,,,
enttäuschen,to disappoint,,,,,,,,,,
die Planung,"planning, plan",,,,,,,,,,
der Bundestag,Lower House of Parliament,,,,,,,,,,
die Therapie,therapy,,,,,,,,,,
das Türkish,Turkish (language),,,,,,,,,,
stützen,"to support, base on (s~)",,,,,,,,,,
die Überlegung,"thought, thinking (Ü~)",,,,,,,,,,
träumen,to dream,,,,,,,,,,
die Steuer,tax,,,,,,,,,,
die Stärke,strength,,,,,,,,,,
achten,"to pay attention, respect (ac~)",,,,,,,,,,
die Einnahme,"income, receipts, revenue",,,,,,,,,,
das Bewusstsein,consciousness,,,,,,,,,,
die Verletzung,injury,,,,,,,,,,
veröffentlichen,to publish (v~),,,,,,,,,,
"der Abgeordnete, die Abgeordnete",member of parliament/congress,,,,,,,,,,
die Beschreibung,description (B~),,,,,,,,,,
katholisch,Catholic,,,,,,,,,,
die Erkrankung,"illness, disease (E~)",,,,,,,,,,
der Flughafen,airport,,,,,,,,,,
die Fläche,"area, surface",,,,,,,,,,
Gesundheit!,Bless you!,,,,,,,,,,
die Armee,army,,,,,,,,,,
der Verkehr,traffic,,,,,,,,,,
ansetzen,"to position, estimate, fix (an~)",,,,,,,,,,
der Anschluss,"connection (TV, internet)",,,,,,,,,,
zugeben,"to admit, add (zu~)",,,,,,,,,,
das Boot,boat,,,,,,,,,,
voraussetzen,"to presuppose, take for granted",,,,,,,,,,
das Gehirn,brain,,,,,,,,,,
die Gesundheit,health,,,,,,,,,,
euer,"your (informal, pl.)",,,,,,,,,,
die Atmosphäre,atmosphere,,,,,,,,,,
die Auswahl,"choice, selection (Aus~)",,,,,,,,,,
befürchten,to fear (be~),,,,,,,,,,
beinahe,"almost, nearly (b~)",,,,,,,,,,
zumal,"particularly, especially (z~)",,,,,,,,,,
der Bahnhof,(railway) station,,,,,,,,,,
ordentlich,"orderly, neat, proper",,,,,,,,,,
der Wechsel,change (We~),,,,,,,,,,
einander,each other,,,,,,,,,,
bevorzugen,to prefer (b~),,,,,,,,,,
der Park,park,,,,,,,,,,
die Stirn,forehead,,,,,,,,,,
der PC,"PC, computer",,,,,,,,,,
aufwachsen,to grow up,,,,,,,,,,
die Strategie,strategy,,,,,,,,,,
der Alltag,"workday, daily routine",,,,,,,,,,
der Bundeskanzler,federal chancellor,,,,,,,,,,
äußere,"outer, external (ä~)",,,,,,,,,,
langfristig,long-term,,,,,,,,,,
zusammenhängen,to be connected,,,,,,,,,,
der Auftritt,"appearance, entrance (on stage)",,,,,,,,,,
die Demokratie,democracy,,,,,,,,,,
demokratisch,democratic,,,,,,,,,,
die Saison,season (S~),,,,,,,,,,
die Post,"mail, post office",,,,,,,,,,
desto,the more,,,,,,,,,,
die Physik,physics,,,,,,,,,,
zuhören,to listen,,,,,,,,,,
der Standort,"site, location (S~)",,,,,,,,,,
der Verlag,publishing company,,,,,,,,,,
der Zeitraum,period of time,,,,,,,,,,
sauber,clean (s~),,,,,,,,,,
inhaltlich,in terms of content,,,,,,,,,,
perfekt,perfect,,,,,,,,,,
kennzeichnen,"to characterise, mark",,,,,,,,,,
der Pfarrer,pastor,,,,,,,,,,
fünfzehn,fifteen,,,,,,,,,,
das Schicksal,fate,,,,,,,,,,
der Hersteller,"manufacturer, producer",,,,,,,,,,
die Erwartung,expectation,,,,,,,,,,
exakt,exact (e~),,,,,,,,,,
künstlich,artificial,,,,,,,,,,
sofern,"provided that, if",,,,,,,,,,
die Schrift,"script, handwriting",,,,,,,,,,
das Niveau,"level, standard",,,,,,,,,,
die Liste,list,,,,,,,,,,
das Holz,wood,,,,,,,,,,
das Knie,knee,,,,,,,,,,
herum,around,,,,,,,,,,
hinsichtlich,regarding (h~),,,,,,,,,,
die Kombination,combination,,,,,,,,,,
die Fotografie,photography,,,,,,,,,,
das Fahrzeug,vehicle,,,,,,,,,,
gefährden,to endanger,,,,,,,,,,
der Forscher,researcher,,,,,,,,,,
spätestens,at the latest,,,,,,,,,,
zitieren,to quote,,,,,,,,,,
das Radio,radio,,,,,,,,,,
literarisch,literary,,,,,,,,,,
der Beweis,"proof, evidence (B~)",,,,,,,,,,
maximal,maximum,,,,,,,,,,
das HGB (Handelsgesetzbuch),commerical code,,,,,,,,,,
entschuldigen,"to excuse, apologise",,,,,,,,,,
Aids,Aids,,,,,,,,,,
dahinter,behind it,,,,,,,,,,
das Detail,detail (D~),,,,,,,,,,
bayrisch,Bavarian,,,,,,,,,,
die Kasse,"cash register, checkout",,,,,,,,,,
grob,"coarse, rude, gross",,,,,,,,,,
erledigen,"to settle, take care (e~)",,,,,,,,,,
der Organismus,organism,,,,,,,,,,
die Kategorie,category,,,,,,,,,,
parallel,parallel,,,,,,,,,,
die Integration,integration,,,,,,,,,,
gewohnt,usual (not 'gewöhnlich'),,,,,,,,,,
die Abteilung,department,,,,,,,,,,
gelegentlich,occasional,,,,,,,,,,
die Dimension,dimension,,,,,,,,,,
das Gewicht,weight,,,,,,,,,,
das Frühjahr,spring (not 'Frühling'),,,,,,,,,,
enorm,enormous (e~),,,,,,,,,,
gewähren,"to grant, give",,,,,,,,,,
erstellen,"to build, draw up, produce (er~)",,,,,,,,,,
die Beratung,"advice, discussion, consultation",,,,,,,,,,
flach,"flat, low, shallow",,,,,,,,,,
die Beschäftigung,"employment, job, activity, occupation",,,,,,,,,,
aussetzen,to abandon,,,,,,,,,,
die Verbesserung,improvement,,,,,,,,,,
anpassen,"to adjust, adapt (an~)",,,,,,,,,,
der Unfall,accident,,,,,,,,,,
der Februar,February,,,,,,,,,,
unter,lower,,,,,,,,,,
beraten,"to advise, discuss",,,,,,,,,,
die Verpflichtung,"commitment, obligation (V~)",,,,,,,,,,
der Bundesrat,Upper House of Parliament,,,,,,,,,,
beeindrucken,to impress,,,,,,,,,,
die Betrachtung,"contemplation, examination (B~)",,,,,,,,,,
ausgeben,to spend (money),,,,,,,,,,
tanzen,to dance,,,,,,,,,,
vergleichbar,comparable,,,,,,,,,,
der Bedarf,"need, demand (not 'Bedürfnis')",,,,,,,,,,
wandern,"to (go on a) walk, hike, migrate",,,,,,,,,,
das Abitur,"school leaving exam, A levels",,,,,,,,,,
die Bewertung,assessment,,,,,,,,,,
das Wesen,"being, creature, nature (of sth)",,,,,,,,,,
der Mittelpunkt,"midpoint, centre of focus",,,,,,,,,,
die Arbeitslosigkeit,unemployment,,,,,,,,,,
die Kompetenz,"competence, authority",,,,,,,,,,
die Bezeichnung,"designation, name, term",,,,,,,,,,
das Vermögen,"assets, fortune, ability",,,,,,,,,,
aufheben,"to pick up, keep, lift",,,,,,,,,,
befragen,"to ask, question (b~)",,,,,,,,,,
kompliziert,complicated,,,,,,,,,,
optimal,"optimal, optimum, best possible",,,,,,,,,,
zuordnen,"to assign, classify",,,,,,,,,,
die Treppe,stairs,,,,,,,,,,
der Journalist,journalist,,,,,,,,,,
die Beteiligung,participation (B~),,,,,,,,,,
sich befassen,to deal (sich b~),,,,,,,,,,
das Lebensmittel,"food, groceries (L~)",,,,,,,,,,
der Strand,beach,,,,,,,,,,
kurzfristig,at short notice,,,,,,,,,,
der Spiegel,mirror,,,,,,,,,,
die Beobachtung,obervation,,,,,,,,,,
klären,"to clear up, clarify (k~)",,,,,,,,,,
speichern,to save,,,,,,,,,,
massiv,"solid, massive, severe (m~)",,,,,,,,,,
allmählich,gradual,,,,,,,,,,
der Star,"star, celebrity, starling",,,,,,,,,,
sich entschließen,to decide (sich e~),,,,,,,,,,
gegebenenfalls,if necessary,,,,,,,,,,
das Teilchen,particle,,,,,,,,,,
der Nutzen,"benefit, profit, use",,,,,,,,,,
der Ministerpräsident,"prime minister, minister president",,,,,,,,,,
die Lippe,lip,,,,,,,,,,
nahezu,"almost, nearly (n~)",,,,,,,,,,
die Taste,"key, button",,,,,,,,,,
das Signal,signal,,,,,,,,,,
der Ruf,1) call; 2) reputation,,,,,,,,,,
lehren,to teach (l~),,,,,,,,,,
strategisch,strategic,,,,,,,,,,
der Standard,standard,,,,,,,,,,
die CD,CD,,,,,,,,,,
die Substanz,substance,,,,,,,,,,
müde,tired,,,,,,,,,,
gerecht,"just, fair (g~)",,,,,,,,,,
der Geschäftsführer,shop manager,,,,,,,,,,
der Gebrauch,use (G~),,,,,,,,,,
garantieren,to guarantee (ga~),,,,,,,,,,
sich engagieren,to commit (sich e~),,,,,,,,,,
steigern,"to increase, raise (s~)",,,,,,,,,,
der Russe,Russian,,,,,,,,,,
die Brücke,bridge,,,,,,,,,,
die Oberfläche,surface,,,,,,,,,,
die Initiative,initiative,,,,,,,,,,
hierher,"here, hither",,,,,,,,,,
"der Glaube, der Glauben","faith, belief (G~)",,,,,,,,,,
das Experiment,experiment,,,,,,,,,,
die Vorbereitung,preparation,,,,,,,,,,
kühl,cool,,,,,,,,,,
lokal,local (l~),,,,,,,,,,
der Anwalt,"attorney, lawyer",,,,,,,,,,
generell,general (g~),,,,,,,,,,
berechtigen,to entitle,,,,,,,,,,
physikalisch,physical (not 'physisch'),,,,,,,,,,
der Vordergrund,foreground,,,,,,,,,,
der Grundsatz,principle (G~),,,,,,,,,,
mischen,"to mix, blend",,,,,,,,,,
nackt,"naked, bare",,,,,,,,,,
das Rennen,race,,,,,,,,,,
umfangreich,extensive (u~),,,,,,,,,,
konservativ,conservative,,,,,,,,,,
die Versicherung,"insurance, assurance",,,,,,,,,,
die Komponente,component (K~),,,,,,,,,,
rühren,"to stir, move",,,,,,,,,,
versorgen,"to supply, look after",,,,,,,,,,
digital,digital,,,,,,,,,,
das Reich,"empire, kingdom",,,,,,,,,,
spannend,"exciting, thrilling",,,,,,,,,,
das Viertel,"quarter, district (V~)",,,,,,,,,,
anstellen,"to employ, line up, get into mischief (an~)",,,,,,,,,,
anhören,to listen to,,,,,,,,,,
aufführen,to perform (auf~),,,,,,,,,,
der Verkauf,sale,,,,,,,,,,
der Schuh,shoe,,,,,,,,,,
das Seminar,seminar,,,,,,,,,,
schrecklich,terrible (s~),,,,,,,,,,
sechzig,sixty,,,,,,,,,,
wecken,to wake up (someone),,,,,,,,,,
die Truppe,"troupe, troops, unit",,,,,,,,,,
die Spannung,"suspense, tension",,,,,,,,,,
vielfach,multiple (v~),,,,,,,,,,
die Technologie,technology,,,,,,,,,,
touristisch,touristic,,,,,,,,,,
bedenken,to consider (bed~),,,,,,,,,,
ausgerechnet,"of all people, of all times",,,,,,,,,,
das Umfeld,milieu,,,,,,,,,,
der Schlag,blow,,,,,,,,,,
vereinigen,to unite (not 'vereinen'),,,,,,,,,,
die Sendung,broadcast (S~),,,,,,,,,,
das Vorjahr,previous year,,,,,,,,,,
der Verbraucher,consumer (V~),,,,,,,,,,
"angucken, ankucken",to look at (not 'ansehen' or 'anschauen'),,,,,,,,,,
der Kanal,"canal, channel",,,,,,,,,,
der Schlaf,sleep,,,,,,,,,,
das Erlebnis,experience (Erl~),,,,,,,,,,
die Bilanz,balance sheet,,,,,,,,,,
der Sender,"sender, broadcasting station",,,,,,,,,,
beruhen,to be based (be~),,,,,,,,,,
investieren,to invest,,,,,,,,,,
einbringen,"to bring in, contribute (ein~)",,,,,,,,,,
das Plus,plus,,,,,,,,,,
herausstellen,"to emphasize, come to light (h~)",,,,,,,,,,
das Quartal,quarter of the year,,,,,,,,,,
der Rechner,"calculator, computer",,,,,,,,,,
der Kredit,credit,,,,,,,,,,
gewöhnlich,usual (not 'gewohnt'),,,,,,,,,,
Israelisch,Israeli,,,,,,,,,,
die Karriere,career,,,,,,,,,,
die Kamera,camera,,,,,,,,,,
bewirken,to cause (bew~),,,,,,,,,,
die Identität,identity,,,,,,,,,,
momentan,"at the moment, momentarily",,,,,,,,,,
plus,1) plus; 2) above,,,,,,,,,,
das Rad,wheel,,,,,,,,,,
rechtfertigen,to justify (r~),,,,,,,,,,
das Grundstück,plot of land,,,,,,,,,,
komplett,complete (k~),,,,,,,,,,
zukünftig,future,,,,,,,,,,
der Verlauf,course (V~),,,,,,,,,,
antreten,"to take up, start (an~)",,,,,,,,,,
befreien,to free,,,,,,,,,,
sich verlieben,to fall in love,,,,,,,,,,
aufpassen,"to pay attention, take care (auf~)",,,,,,,,,,
einheitlich,"uniform, consistent, standardized (e~)",,,,,,,,,,
das TV,TV,,,,,,,,,,
finanzieren,to finance,,,,,,,,,,
der Bewohner,"inhabitant, occupant (B~)",,,,,,,,,,
die Erziehung,"upbringing, education",,,,,,,,,,
vierzig,forty,,,,,,,,,,
die Zigarette,cigarette,,,,,,,,,,
der Atem,breath,,,,,,,,,,
die Auffassung,point of view (A~),,,,,,,,,,
der Aktionär,shareholder (A~),,,,,,,,,,
aufsteigen,"to get on, rise",,,,,,,,,,
besprechen,to discuss,,,,,,,,,,
einziehen,to move in,,,,,,,,,,
der Charakter,character,,,,,,,,,,
braun,brown,,,,,,,,,,
die Geburt,birth,,,,,,,,,,
das Einkommen,income,,,,,,,,,,
das Tal,valley,,,,,,,,,,
die Tiefe,depth,,,,,,,,,,
statistisch,statistical,,,,,,,,,,
der Schnee,snow,,,,,,,,,,
die Sitzung,"meeting, session (S~)",,,,,,,,,,
siebzig,seventy,,,,,,,,,,
der Service,service (S~),,,,,,,,,,
geradezu,"absolutely, really (g~)",,,,,,,,,,
die Schülerin,schoolgirl,,,,,,,,,,
der Sturm,storm,,,,,,,,,,
real,real (r~),,,,,,,,,,
die Halle,hall (H~),,,,,,,,,,
die Reform,reform,,,,,,,,,,
die Herausforderung,challenge,,,,,,,,,,
die Niederlage,defeat,,,,,,,,,,
der Schauspieler,actor (S~),,,,,,,,,,
der Mittag,"noon, midday",,,,,,,,,,
testen,to test,,,,,,,,,,
islamisch,Islamic,,,,,,,,,,
hoffentlich,hopefully,,,,,,,,,,
gezielt,"purposeful, pointed, well-aimed",,,,,,,,,,
"die Informationstechnologie, die IT","information technology, IT",,,,,,,,,,
hinein,"in, into (h~)",,,,,,,,,,
die Norm,norm,,,,,,,,,,
schade,(it's a) pity,,,,,,,,,,
das Restaurant,restaurant,,,,,,,,,,
riechen,to smell,,,,,,,,,,
ausstatten,"to furnish, provide (aus~)",,,,,,,,,,
berühren,to touch (b~),,,,,,,,,,
die Träne,tear,,,,,,,,,,
der Außenminister,foreign minister,,,,,,,,,,
vorhaben,"to have in mind, plan, intend",,,,,,,,,,
das Arzneimittel,medicine (A~),,,,,,,,,,
vorgeben,"to use as an excuse, to set in advance",,,,,,,,,,
zögern,to hesitate,,,,,,,,,,
die Annahme,"acceptance, assumption (A~)",,,,,,,,,,
zugrunde gehen,"to go to ruins, to form the basis",,,,,,,,,,
die Zustimmung,approval (Z~),,,,,,,,,,
der Zufall,"chance, coincidence (Z~)",,,,,,,,,,
unterliegen,"to be defeated, be subject",,,,,,,,,,
tja,well (t~),,,,,,,,,,
der Benutzer,user (B~),,,,,,,,,,
die Trauer,grief (T~),,,,,,,,,,
der Vorstand,"board, chairperson (V~)",,,,,,,,,,
zufällig,"accidental, by chance",,,,,,,,,,
aufhalten,"to hold up, stop, delay",,,,,,,,,,
der Bescheid,"information, reply (B~)",,,,,,,,,,
das Argument,argument,,,,,,,,,,
ableiten,"to derive, deduce",,,,,,,,,,
"der Angehörige, die Angehörige","member, relative",,,,,,,,,,
verschieben,"to move, postpone",,,,,,,,,,
überlassen,to leave (ü~),,,,,,,,,,
die Blume,flower,,,,,,,,,,
indes,"however, meanwhile (i~)",,,,,,,,,,
erteilen,"to give (advice, command)",,,,,,,,,,
im Hinblick auf,in view of (im ~),,,,,,,,,,
dramatisch,dramatic,,,,,,,,,,
die Fraktion,parliamentary party,,,,,,,,,,
juristisch,"juridical, legal",,,,,,,,,,
das Grundgesetz,basic law,,,,,,,,,,
einräumen,"to put away, admit, concede",,,,,,,,,,
entlassen,"to dismiss, fire",,,,,,,,,,
die Bundeswehr,Armed Forces,,,,,,,,,,
demnach,therefore (dem~),,,,,,,,,,
das Individuum,individual,,,,,,,,,,
innen,inside,,,,,,,,,,
empfangen,to receive (em~),,,,,,,,,,
die Existenz,existence,,,,,,,,,,
ergreifen,"to grab, seize (er~)",,,,,,,,,,
bezüglich,regarding (b~),,,,,,,,,,
der Händler,"trader, dealer, retailer",,,,,,,,,,
fern,"far, distant (f~)",,,,,,,,,,
die Katastrophe,catastrophe,,,,,,,,,,
hierbei,"while doing this, on this occasion",,,,,,,,,,
die Disziplin,discipline,,,,,,,,,,
hierzu,"with it, concerning this (h~)",,,,,,,,,,
erkennbar,recognizable,,,,,,,,,,
objektiv,objective (o~),,,,,,,,,,
musikalisch,musical,,,,,,,,,,
lustig,"funny, enjoyable",,,,,,,,,,
vierzehn,fourteen,,,,,,,,,,
die Versorgung,"supply, care",,,,,,,,,,
die Umsetzung,"transfer, implementation (U~)",,,,,,,,,,
vernünftig,sensible (v~),,,,,,,,,,
regieren,"to rule, govern (r~)",,,,,,,,,,
der Papa,daddy,,,,,,,,,,
der Sand,sand,,,,,,,,,,
seltsam,"strange, peculiar (s~)",,,,,,,,,,
stattdessen,instead,,,,,,,,,,
die Opposition,opposition,,,,,,,,,,
die Tendenz,trend (Te~),,,,,,,,,,
der Musiker,musician,,,,,,,,,,
stärken,to strengthen (s~),,,,,,,,,,
das Motiv,motive,,,,,,,,,,
komisch,"funny, strange",,,,,,,,,,
trauen,"to trust, dare to (t~)",,,,,,,,,,
der Verkäufer,salesman,,,,,,,,,,
unglaublich,incredible,,,,,,,,,,
das Training,training,,,,,,,,,,
sorgfältig,careful (s~),,,,,,,,,,
das Personal,staff,,,,,,,,,,
die Station,station,,,,,,,,,,
der Wandel,change (Wa~),,,,,,,,,,
das Ausmaß,"extent, size",,,,,,,,,,
sich wehren,to defend oneself,,,,,,,,,,
widmen,to dedicate,,,,,,,,,,
ahnen,to suspect (a~),,,,,,,,,,
die Angelegenheit,"matter, affair (A~)",,,,,,,,,,
weisen,to point,,,,,,,,,,
aufgehen,"to go up, rise, open (auf~)",,,,,,,,,,
zufolge,according to (z~),,,,,,,,,,
derart,so (d~),,,,,,,,,,
zugehen,"to approach, close (z~)",,,,,,,,,,
die Auskunft,information (Aus~),,,,,,,,,,
der Fleck,stain,,,,,,,,,,
sich ausziehen,"to undress, get undressed",,,,,,,,,,
zurückführen,"to attribute, trace back",,,,,,,,,,
vorwiegend,mainly (vor~),,,,,,,,,,
aussuchen,to choose (not 'auswählen'),,,,,,,,,,
ausziehen,"to move out, take off (clothes)",,,,,,,,,,
das Wunder,"wonder, miracle",,,,,,,,,,
die Begründung,"explanation, justification (B~)",,,,,,,,,,
das Engagement,commitment (E~),,,,,,,,,,
durchschnittlich,average (d~),,,,,,,,,,
erarbeiten,"to work for, work out",,,,,,,,,,
die Entfernung,distance (E~),,,,,,,,,,
analysieren,to analyse (a~),,,,,,,,,,
mathematisch,mathematical,,,,,,,,,,
schalten,"to switch, shift",,,,,,,,,,
radikal,radical,,,,,,,,,,
der Koffer,suitcase,,,,,,,,,,
sich lohnen,to be worth it,,,,,,,,,,
griechisch,Greek,,,,,,,,,,
der Unternehmer,employer (U~),,,,,,,,,,
systematisch,systematic,,,,,,,,,,
stabil,"stable, sturdy",,,,,,,,,,
verarbeiten,"to use, process, assimilate (ver~)",,,,,,,,,,
das Immunsystem,immune system,,,,,,,,,,
das Griechisch,Greek (language),,,,,,,,,,
das Video,video,,,,,,,,,,
die Not,"need, trouble (N~)",,,,,,,,,,
die Persönlichkeit,"personality, celebrity",,,,,,,,,,
die Seele,"soul, mind",,,,,,,,,,
gefangen,"captive, (be a) prisoner",,,,,,,,,,
der Schlüssel,key,,,,,,,,,,
der Schreibtisch,desk,,,,,,,,,,
versehen,"to perform, provide (ver~)",,,,,,,,,,
die Unternehmung,"undertaking, venture",,,,,,,,,,
die Vereinbarung,agreement (V~),,,,,,,,,,
verrückt,crazy,,,,,,,,,,
die Handlung,"action, plot (H~)",,,,,,,,,,
vertraut,"familiar, close",,,,,,,,,,
einbeziehen,to include (ein~),,,,,,,,,,
die Ferne,distance (F~),,,,,,,,,,
ausfallen,"to drop out, be cancelled",,,,,,,,,,
wozu,"what for, to what",,,,,,,,,,
abwarten,to wait out,,,,,,,,,,
das Café,"café, coffee house",,,,,,,,,,
sich wundern,to surprise (sich w~),,,,,,,,,,
abbauen,"to reduce, dismantle",,,,,,,,,,
die Erzählung,"narration, story",,,,,,,,,,
erstaunlich,astonishing,,,,,,,,,,
ehe,before (e~),,,,,,,,,,
die Wahrnehmung,perception,,,,,,,,,,
glatt,"smooth, slippery",,,,,,,,,,
winzig,tiny,,,,,,,,,,
das Gedicht,poem,,,,,,,,,,
die Äußerung,comment (Ä~),,,,,,,,,,
einbauen,"to install, build in, fit",,,,,,,,,,
